id_comanda,data_ora,nume_restaurant,tip_comanda,metoda_plata,numar_masa,id_ospatar,nume_produs,categorie_standard,cantitate,pret_unitar_ron,total_linie_ron
ORD-202608-02315,2026-08-23 19:59:04,Restaurantul Nostru,Livrare,Bonuri de Masa,N/A,SYS-ONLINE,Salată de Ardei Copți,Salate,1,16.0,16.0
ORD-202608-02315,2026-08-23 19:59:04,Restaurantul Nostru,Livrare,Bonuri de Masa,N/A,SYS-ONLINE,Espresso Scurt / Lung Julius Meinl,Băuturi Răcoritoare & Cafea,1,12.0,12.0
ORD-202608-02315,2026-08-23 19:59:04,Restaurantul Nostru,Livrare,Bonuri de Masa,N/A,SYS-ONLINE,Burger Casei cu Cartofi Prăjiți,Mâncăruri Gătite & Specialități,1,49.0,49.0
ORD-202608-02315,2026-08-23 19:59:04,Restaurantul Nostru,Livrare,Bonuri de Masa,N/A,SYS-ONLINE,Sarmale Românești în Foi de Varză (4 buc),Mâncăruri Gătite & Specialități,1,44.0,44.0
ORD-202608-02316,2026-08-18 23:59:40,Restaurantul Nostru,La Masa,Numerar,Masa 9,OSP-05,Iahnie de Fasole cu Bacon,Garnituri,1,16.0,16.0
ORD-202608-02316,2026-08-18 23:59:40,Restaurantul Nostru,La Masa,Numerar,Masa 9,OSP-05,Coca-Cola / Coca-Cola Zero 0.33L,Băuturi Răcoritoare & Cafea,1,12.0,12.0
ORD-202608-02316,2026-08-18 23:59:40,Restaurantul Nostru,La Masa,Numerar,Masa 9,OSP-05,Coș de Pâine de Casă,Sosuri & Extra,1,7.0,7.0
ORD-202608-02316,2026-08-18 23:59:40,Restaurantul Nostru,La Masa,Numerar,Masa 9,OSP-05,Cappuccino cu Spumă de Lapte,Băuturi Răcoritoare & Cafea,1,15.0,15.0
ORD-202608-02316,2026-08-18 23:59:40,Restaurantul Nostru,La Masa,Numerar,Masa 9,OSP-05,Supă Cremă de Legume cu Crutoane,Ciorbe & Supe,1,22.0,22.0
ORD-202608-02317,2026-08-16 12:44:03,Restaurantul Nostru,Livrare,Bonuri de Masa,N/A,SYS-ONLINE,Platou Gustări Rece Tradiționale,Cârnați & Platouri,1,85.0,85.0
ORD-202608-02317,2026-08-16 12:44:03,Restaurantul Nostru,Livrare,Bonuri de Masa,N/A,SYS-ONLINE,Muștar Clasic,Sosuri & Extra,1,4.0,4.0
ORD-202608-02318,2026-08-29 14:13:24,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Platou Gustări Rece Tradiționale,Cârnați & Platouri,1,85.0,85.0
ORD-202608-02318,2026-08-29 14:13:24,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Sos Barbeque,Sosuri & Extra,1,6.0,6.0
ORD-202608-02318,2026-08-29 14:13:24,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Sarmale Românești în Foi de Varză (4 buc),Mâncăruri Gătite & Specialități,1,44.0,44.0
ORD-202608-02318,2026-08-29 14:13:24,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Espresso Scurt / Lung Julius Meinl,Băuturi Răcoritoare & Cafea,2,12.0,24.0
ORD-202608-02318,2026-08-29 14:13:24,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Supă Cremă de Legume cu Crutoane,Ciorbe & Supe,1,22.0,22.0
ORD-202608-02319,2026-08-24 13:05:59,Restaurantul Nostru,La Masa,Card,Masa 33,OSP-03,Sos Barbeque,Sosuri & Extra,1,6.0,6.0
ORD-202608-02319,2026-08-24 13:05:59,Restaurantul Nostru,La Masa,Card,Masa 33,OSP-03,Piure de Cartofi cu Unt,Garnituri,1,16.0,16.0
ORD-202608-02319,2026-08-24 13:05:59,Restaurantul Nostru,La Masa,Card,Masa 33,OSP-03,Salată Grecească,Salate,1,34.0,34.0
ORD-202608-02319,2026-08-24 13:05:59,Restaurantul Nostru,La Masa,Card,Masa 33,OSP-03,Coș de Pâine de Casă,Sosuri & Extra,1,7.0,7.0
ORD-202608-02320,2026-08-28 14:30:59,Restaurantul Nostru,La Masa,Numerar,Masa 23,OSP-05,Coca-Cola / Coca-Cola Zero 0.33L,Băuturi Răcoritoare & Cafea,2,12.0,24.0
ORD-202608-02320,2026-08-28 14:30:59,Restaurantul Nostru,La Masa,Numerar,Masa 23,OSP-05,Limonadă Proaspătă cu Miere și Mentă 0.5L,Băuturi Răcoritoare & Cafea,2,20.0,40.0
ORD-202608-02320,2026-08-28 14:30:59,Restaurantul Nostru,La Masa,Numerar,Masa 23,OSP-05,Șnițel Gigant de Pui Pane,Mâncăruri Gătite & Specialități,1,36.0,36.0
ORD-202608-02320,2026-08-28 14:30:59,Restaurantul Nostru,La Masa,Numerar,Masa 23,OSP-05,Piept de Pui la Grătar,Preparate la Grătar & Mici,2,34.0,68.0
ORD-202608-02321,2026-08-01 12:51:57,Restaurantul Nostru,La Masa,Numerar,Masa 26,OSP-10,Mujdei de Usturoi Tradițional,Sosuri & Extra,1,5.0,5.0
ORD-202608-02321,2026-08-01 12:51:57,Restaurantul Nostru,La Masa,Numerar,Masa 26,OSP-10,Coș de Pâine de Casă,Sosuri & Extra,1,7.0,7.0
ORD-202608-02322,2026-08-26 15:31:07,Restaurantul Nostru,La Masa,Card,Masa 2,OSP-03,Varză Călită în Vin cu Chimen,Garnituri,2,15.0,30.0
ORD-202608-02322,2026-08-26 15:31:07,Restaurantul Nostru,La Masa,Card,Masa 2,OSP-03,Burger Casei cu Cartofi Prăjiți,Mâncăruri Gătite & Specialități,1,49.0,49.0
ORD-202608-02322,2026-08-26 15:31:07,Restaurantul Nostru,La Masa,Card,Masa 2,OSP-03,Ciolan de Porc Rumexit la Cuptor,Mâncăruri Gătite & Specialități,1,78.0,78.0
ORD-202608-02322,2026-08-26 15:31:07,Restaurantul Nostru,La Masa,Card,Masa 2,OSP-03,Bere Ciuc Premium la Draught 0.4L,Băuturi Alcoolice & Bere,1,14.0,14.0
ORD-202608-02323,2026-08-31 21:55:20,Restaurantul Nostru,Pachet,Numerar,N/A,SYS-ONLINE,Salată de Vinete Coapte pe Plită,Aperitive & Gustări,1,24.0,24.0
ORD-202608-02323,2026-08-31 21:55:20,Restaurantul Nostru,Pachet,Numerar,N/A,SYS-ONLINE,Cappuccino cu Spumă de Lapte,Băuturi Răcoritoare & Cafea,1,15.0,15.0
ORD-202608-02323,2026-08-31 21:55:20,Restaurantul Nostru,Pachet,Numerar,N/A,SYS-ONLINE,Apă Minerală / Plată Borsec 0.5L,Băuturi Răcoritoare & Cafea,1,10.0,10.0
ORD-202608-02323,2026-08-31 21:55:20,Restaurantul Nostru,Pachet,Numerar,N/A,SYS-ONLINE,Ciorbă Rădăuțeană de Pui,Ciorbe & Supe,1,26.0,26.0
ORD-202608-02323,2026-08-31 21:55:20,Restaurantul Nostru,Pachet,Numerar,N/A,SYS-ONLINE,Bulz Ardelenesc la Grătar,Aperitive & Gustări,1,32.0,32.0
ORD-202608-02324,2026-08-14 18:48:41,Restaurantul Nostru,La Masa,Numerar,Masa 26,OSP-05,Vin Purcari Rară Neagră Sticlă 0.75L,Băuturi Alcoolice & Bere,1,95.0,95.0
ORD-202608-02324,2026-08-14 18:48:41,Restaurantul Nostru,La Masa,Numerar,Masa 26,OSP-05,Mămăliguță Caldă,Garnituri,1,8.0,8.0
ORD-202608-02324,2026-08-14 18:48:41,Restaurantul Nostru,La Masa,Numerar,Masa 26,OSP-05,Bere Nepasteurizată Zăganu 0.5L,Băuturi Alcoolice & Bere,1,22.0,22.0
ORD-202608-02324,2026-08-14 18:48:41,Restaurantul Nostru,La Masa,Numerar,Masa 26,OSP-05,Ciorbă de Văcuță,Ciorbe & Supe,2,25.0,50.0
ORD-202608-02324,2026-08-14 18:48:41,Restaurantul Nostru,La Masa,Numerar,Masa 26,OSP-05,Burger Casei cu Cartofi Prăjiți,Mâncăruri Gătite & Specialități,1,49.0,49.0
ORD-202608-02325,2026-08-21 15:42:57,Restaurantul Nostru,La Masa,Card,Masa 13,OSP-03,Bere Ciuc Premium la Draught 0.4L,Băuturi Alcoolice & Bere,1,14.0,14.0
ORD-202608-02325,2026-08-21 15:42:57,Restaurantul Nostru,La Masa,Card,Masa 13,OSP-03,Limonadă Proaspătă cu Miere și Mentă 0.5L,Băuturi Răcoritoare & Cafea,1,20.0,20.0
ORD-202608-02326,2026-08-12 20:19:12,Restaurantul Nostru,Livrare,Card,N/A,SYS-ONLINE,Fasole Bătută cu Ceapă Călită,Aperitive & Gustări,3,20.0,60.0
ORD-202608-02326,2026-08-12 20:19:12,Restaurantul Nostru,Livrare,Card,N/A,SYS-ONLINE,Platou Cârnați Asortați,Cârnați & Platouri,1,95.0,95.0
ORD-202608-02326,2026-08-12 20:19:12,Restaurantul Nostru,Livrare,Card,N/A,SYS-ONLINE,Ciorbă de Perișoare,Ciorbe & Supe,1,24.0,24.0
ORD-202608-02327,2026-08-16 15:49:28,Restaurantul Nostru,Livrare,Numerar,N/A,SYS-ONLINE,Tochitură Moldovenească cu Mămăligă,Mâncăruri Gătite & Specialități,1,48.0,48.0
ORD-202608-02327,2026-08-16 15:49:28,Restaurantul Nostru,Livrare,Numerar,N/A,SYS-ONLINE,Salată de Murături Asortate,Salate,1,14.0,14.0
ORD-202608-02327,2026-08-16 15:49:28,Restaurantul Nostru,Livrare,Numerar,N/A,SYS-ONLINE,Clătite cu Finetti și Banane (2 buc),Desert,1,22.0,22.0
ORD-202608-02327,2026-08-16 15:49:28,Restaurantul Nostru,Livrare,Numerar,N/A,SYS-ONLINE,Smântână Proaspătă 20%,Sosuri & Extra,3,5.0,15.0
ORD-202608-02328,2026-08-07 17:28:04,Restaurantul Nostru,Livrare,Card,N/A,SYS-ONLINE,Pastramă de Oaie la Tigaie cu Mămăligă,Mâncăruri Gătite & Specialități,1,56.0,56.0
ORD-202608-02328,2026-08-07 17:28:04,Restaurantul Nostru,Livrare,Card,N/A,SYS-ONLINE,Varză Călită în Vin cu Chimen,Garnituri,1,15.0,15.0
ORD-202608-02328,2026-08-07 17:28:04,Restaurantul Nostru,Livrare,Card,N/A,SYS-ONLINE,Coș de Pâine de Casă,Sosuri & Extra,1,7.0,7.0
ORD-202608-02329,2026-08-27 22:32:41,Restaurantul Nostru,La Masa,Card,Masa 32,OSP-07,Burger Casei cu Cartofi Prăjiți,Mâncăruri Gătite & Specialități,1,49.0,49.0
ORD-202608-02329,2026-08-27 22:32:41,Restaurantul Nostru,La Masa,Card,Masa 32,OSP-07,Cârnați Picanți de Pleșcoi,Cârnați & Platouri,1,42.0,42.0
ORD-202608-02329,2026-08-27 22:32:41,Restaurantul Nostru,La Masa,Card,Masa 32,OSP-07,Muștar Clasic,Sosuri & Extra,1,4.0,4.0
ORD-202608-02329,2026-08-27 22:32:41,Restaurantul Nostru,La Masa,Card,Masa 32,OSP-07,Sarmale Românești în Foi de Varză (4 buc),Mâncăruri Gătite & Specialități,1,44.0,44.0
ORD-202608-02330,2026-08-21 21:52:03,Restaurantul Nostru,Livrare,Card,N/A,SYS-ONLINE,Salată Caesar cu Pui la Grătar,Salate,1,38.0,38.0
ORD-202608-02330,2026-08-21 21:52:03,Restaurantul Nostru,Livrare,Card,N/A,SYS-ONLINE,Platou Boieresc (2-3 persoane),Cârnați & Platouri,1,145.0,145.0
ORD-202608-02331,2026-08-13 16:43:00,Restaurantul Nostru,Livrare,Bonuri de Masa,N/A,SYS-ONLINE,Varză Călită în Vin cu Chimen,Garnituri,1,15.0,15.0
ORD-202608-02331,2026-08-13 16:43:00,Restaurantul Nostru,Livrare,Bonuri de Masa,N/A,SYS-ONLINE,Salată de Vinete Coapte pe Plită,Aperitive & Gustări,2,24.0,48.0
ORD-202608-02331,2026-08-13 16:43:00,Restaurantul Nostru,Livrare,Bonuri de Masa,N/A,SYS-ONLINE,Vin Purcari Rară Neagră Sticlă 0.75L,Băuturi Alcoolice & Bere,1,95.0,95.0
ORD-202608-02331,2026-08-13 16:43:00,Restaurantul Nostru,Livrare,Bonuri de Masa,N/A,SYS-ONLINE,Cartofi Prăjiți cu Usturoi și Parmezan,Garnituri,1,18.0,18.0
ORD-202608-02331,2026-08-13 16:43:00,Restaurantul Nostru,Livrare,Bonuri de Masa,N/A,SYS-ONLINE,Mici de Oaie și Vită (1 buc),Preparate la Grătar & Mici,1,8.5,8.5
ORD-202608-02332,2026-08-03 13:41:33,Restaurantul Nostru,La Masa,Card,Masa 20,OSP-04,Mujdei de Usturoi Tradițional,Sosuri & Extra,1,5.0,5.0
ORD-202608-02332,2026-08-03 13:41:33,Restaurantul Nostru,La Masa,Card,Masa 20,OSP-04,Salată de Ardei Copți,Salate,1,16.0,16.0
ORD-202608-02332,2026-08-03 13:41:33,Restaurantul Nostru,La Masa,Card,Masa 20,OSP-04,Salată de Murături Asortate,Salate,1,14.0,14.0
ORD-202608-02332,2026-08-03 13:41:33,Restaurantul Nostru,La Masa,Card,Masa 20,OSP-04,Supă Cremă de Legume cu Crutoane,Ciorbe & Supe,2,22.0,44.0
ORD-202608-02333,2026-08-15 22:52:41,Restaurantul Nostru,La Masa,Numerar,Masa 25,OSP-05,Mămăliguță Caldă,Garnituri,1,8.0,8.0
ORD-202608-02333,2026-08-15 22:52:41,Restaurantul Nostru,La Masa,Numerar,Masa 25,OSP-05,Platou Cârnați Asortați,Cârnați & Platouri,1,95.0,95.0
ORD-202608-02333,2026-08-15 22:52:41,Restaurantul Nostru,La Masa,Numerar,Masa 25,OSP-05,Ceafă de Porc la Grătar,Preparate la Grătar & Mici,1,38.0,38.0
ORD-202608-02334,2026-08-24 20:29:24,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Salată Caesar cu Pui la Grătar,Salate,1,38.0,38.0
ORD-202608-02334,2026-08-24 20:29:24,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Cârnați Picanți de Pleșcoi,Cârnați & Platouri,3,42.0,126.0
ORD-202608-02334,2026-08-24 20:29:24,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Piure de Cartofi cu Unt,Garnituri,1,16.0,16.0
ORD-202608-02335,2026-08-15 14:00:06,Restaurantul Nostru,La Masa,Card,Masa 10,OSP-04,Bere Heineken 0.33L,Băuturi Alcoolice & Bere,2,16.0,32.0
ORD-202608-02335,2026-08-15 14:00:06,Restaurantul Nostru,La Masa,Card,Masa 10,OSP-04,Muștar Clasic,Sosuri & Extra,3,4.0,12.0
ORD-202608-02335,2026-08-15 14:00:06,Restaurantul Nostru,La Masa,Card,Masa 10,OSP-04,Cappuccino cu Spumă de Lapte,Băuturi Răcoritoare & Cafea,1,15.0,15.0
ORD-202608-02336,2026-08-30 12:20:12,Restaurantul Nostru,La Masa,Card,Masa 12,OSP-03,Supă Cremă de Legume cu Crutoane,Ciorbe & Supe,1,22.0,22.0
ORD-202608-02336,2026-08-30 12:20:12,Restaurantul Nostru,La Masa,Card,Masa 12,OSP-03,Papanași cu Smântână și Dulceață de Afine (2 buc),Desert,2,32.0,64.0
ORD-202608-02336,2026-08-30 12:20:12,Restaurantul Nostru,La Masa,Card,Masa 12,OSP-03,Fasole Bătută cu Ceapă Călită,Aperitive & Gustări,2,20.0,40.0
ORD-202608-02336,2026-08-30 12:20:12,Restaurantul Nostru,La Masa,Card,Masa 12,OSP-03,Iahnie de Fasole cu Bacon,Garnituri,1,16.0,16.0
ORD-202608-02336,2026-08-30 12:20:12,Restaurantul Nostru,La Masa,Card,Masa 12,OSP-03,Espresso Scurt / Lung Julius Meinl,Băuturi Răcoritoare & Cafea,1,12.0,12.0
ORD-202608-02337,2026-08-20 23:07:16,Restaurantul Nostru,Pachet,Numerar,N/A,SYS-ONLINE,Fasole Bătută cu Ceapă Călită,Aperitive & Gustări,1,20.0,20.0
ORD-202608-02337,2026-08-20 23:07:16,Restaurantul Nostru,Pachet,Numerar,N/A,SYS-ONLINE,Ciorbă Rădăuțeană de Pui,Ciorbe & Supe,1,26.0,26.0
ORD-202608-02337,2026-08-20 23:07:16,Restaurantul Nostru,Pachet,Numerar,N/A,SYS-ONLINE,Espresso Scurt / Lung Julius Meinl,Băuturi Răcoritoare & Cafea,1,12.0,12.0
ORD-202608-02338,2026-08-01 17:35:17,Restaurantul Nostru,La Masa,Card,Masa 29,OSP-11,Sos Barbeque,Sosuri & Extra,1,6.0,6.0
ORD-202608-02338,2026-08-01 17:35:17,Restaurantul Nostru,La Masa,Card,Masa 29,OSP-11,Frăție de Mici & Cârnați,Preparate la Grătar & Mici,1,54.0,54.0
ORD-202608-02338,2026-08-01 17:35:17,Restaurantul Nostru,La Masa,Card,Masa 29,OSP-11,Mici de Oaie și Vită (1 buc),Preparate la Grătar & Mici,1,8.5,8.5
ORD-202608-02338,2026-08-01 17:35:17,Restaurantul Nostru,La Masa,Card,Masa 29,OSP-11,Bere Heineken 0.33L,Băuturi Alcoolice & Bere,1,16.0,16.0
ORD-202608-02338,2026-08-01 17:35:17,Restaurantul Nostru,La Masa,Card,Masa 29,OSP-11,Șnițel Gigant de Pui Pane,Mâncăruri Gătite & Specialități,1,36.0,36.0
ORD-202608-02339,2026-08-30 21:45:01,Restaurantul Nostru,La Masa,Bonuri de Masa,Masa 32,OSP-01,Coș de Pâine de Casă,Sosuri & Extra,2,7.0,14.0
ORD-202608-02339,2026-08-30 21:45:01,Restaurantul Nostru,La Masa,Bonuri de Masa,Masa 32,OSP-01,Platou Boieresc (2-3 persoane),Cârnați & Platouri,2,145.0,290.0
ORD-202608-02339,2026-08-30 21:45:01,Restaurantul Nostru,La Masa,Bonuri de Masa,Masa 32,OSP-01,Piept de Pui la Grătar,Preparate la Grătar & Mici,1,34.0,34.0
ORD-202608-02339,2026-08-30 21:45:01,Restaurantul Nostru,La Masa,Bonuri de Masa,Masa 32,OSP-01,Burger Casei cu Cartofi Prăjiți,Mâncăruri Gătite & Specialități,1,49.0,49.0
ORD-202608-02340,2026-08-08 14:22:33,Restaurantul Nostru,La Masa,Card,Masa 16,OSP-08,Apă Minerală / Plată Borsec 0.5L,Băuturi Răcoritoare & Cafea,1,10.0,10.0
ORD-202608-02340,2026-08-08 14:22:33,Restaurantul Nostru,La Masa,Card,Masa 16,OSP-08,Cappuccino cu Spumă de Lapte,Băuturi Răcoritoare & Cafea,2,15.0,30.0
ORD-202608-02340,2026-08-08 14:22:33,Restaurantul Nostru,La Masa,Card,Masa 16,OSP-08,Salată Grecească,Salate,1,34.0,34.0
ORD-202608-02340,2026-08-08 14:22:33,Restaurantul Nostru,La Masa,Card,Masa 16,OSP-08,Clătite cu Finetti și Banane (2 buc),Desert,1,22.0,22.0
ORD-202608-02341,2026-08-27 19:28:57,Restaurantul Nostru,La Masa,Numerar,Masa 7,OSP-02,Sarmale Românești în Foi de Varză (4 buc),Mâncăruri Gătite & Specialități,1,44.0,44.0
ORD-202608-02341,2026-08-27 19:28:57,Restaurantul Nostru,La Masa,Numerar,Masa 7,OSP-02,Platou Cârnați Asortați,Cârnați & Platouri,1,95.0,95.0
ORD-202608-02341,2026-08-27 19:28:57,Restaurantul Nostru,La Masa,Numerar,Masa 7,OSP-02,Salată Caesar cu Pui la Grătar,Salate,2,38.0,76.0
ORD-202608-02342,2026-08-03 14:16:48,Restaurantul Nostru,La Masa,Card,Masa 26,OSP-01,Ciorbă de Văcuță,Ciorbe & Supe,1,25.0,25.0
ORD-202608-02342,2026-08-03 14:16:48,Restaurantul Nostru,La Masa,Card,Masa 26,OSP-01,Vin Purcari Rară Neagră Sticlă 0.75L,Băuturi Alcoolice & Bere,1,95.0,95.0
ORD-202608-02343,2026-08-20 19:37:38,Restaurantul Nostru,La Masa,Bonuri de Masa,Masa 5,OSP-10,Platou Cârnați Asortați,Cârnați & Platouri,2,95.0,190.0
ORD-202608-02343,2026-08-20 19:37:38,Restaurantul Nostru,La Masa,Bonuri de Masa,Masa 5,OSP-10,Salată de Murături Asortate,Salate,2,14.0,28.0
ORD-202608-02343,2026-08-20 19:37:38,Restaurantul Nostru,La Masa,Bonuri de Masa,Masa 5,OSP-10,Muștar Clasic,Sosuri & Extra,1,4.0,4.0
ORD-202608-02343,2026-08-20 19:37:38,Restaurantul Nostru,La Masa,Bonuri de Masa,Masa 5,OSP-10,Ciorbă de Văcuță,Ciorbe & Supe,1,25.0,25.0
ORD-202608-02344,2026-08-22 17:56:43,Restaurantul Nostru,La Masa,Card,Masa 33,OSP-04,Salată de Vinete Coapte pe Plită,Aperitive & Gustări,1,24.0,24.0
ORD-202608-02344,2026-08-22 17:56:43,Restaurantul Nostru,La Masa,Card,Masa 33,OSP-04,Ceafă de Porc la Grătar,Preparate la Grătar & Mici,3,38.0,114.0
ORD-202608-02344,2026-08-22 17:56:43,Restaurantul Nostru,La Masa,Card,Masa 33,OSP-04,Papanași cu Smântână și Dulceață de Afine (2 buc),Desert,1,32.0,32.0
ORD-202608-02344,2026-08-22 17:56:43,Restaurantul Nostru,La Masa,Card,Masa 33,OSP-04,Mămăliguță Caldă,Garnituri,1,8.0,8.0
ORD-202608-02345,2026-08-06 19:42:59,Restaurantul Nostru,La Masa,Card,Masa 19,OSP-07,Burger Casei cu Cartofi Prăjiți,Mâncăruri Gătite & Specialități,1,49.0,49.0
ORD-202608-02345,2026-08-06 19:42:59,Restaurantul Nostru,La Masa,Card,Masa 19,OSP-07,Cașcaval Pane Crocant,Aperitive & Gustări,3,28.0,84.0
ORD-202608-02345,2026-08-06 19:42:59,Restaurantul Nostru,La Masa,Card,Masa 19,OSP-07,Ciorbă de Perișoare,Ciorbe & Supe,1,24.0,24.0
ORD-202608-02345,2026-08-06 19:42:59,Restaurantul Nostru,La Masa,Card,Masa 19,OSP-07,Cartofi Prăjiți cu Usturoi și Parmezan,Garnituri,1,18.0,18.0
ORD-202608-02346,2026-08-25 22:10:32,Restaurantul Nostru,La Masa,Card,Masa 25,OSP-09,Bere Heineken 0.33L,Băuturi Alcoolice & Bere,2,16.0,32.0
ORD-202608-02346,2026-08-25 22:10:32,Restaurantul Nostru,La Masa,Card,Masa 25,OSP-09,Țuică de Prune Ardelenească 50ml,Băuturi Alcoolice & Bere,2,18.0,36.0
ORD-202608-02346,2026-08-25 22:10:32,Restaurantul Nostru,La Masa,Card,Masa 25,OSP-09,Frăție de Mici & Cârnați,Preparate la Grătar & Mici,2,54.0,108.0
ORD-202608-02347,2026-08-03 19:43:58,Restaurantul Nostru,La Masa,Bonuri de Masa,Masa 30,OSP-03,Coș de Pâine de Casă,Sosuri & Extra,1,7.0,7.0
ORD-202608-02347,2026-08-03 19:43:58,Restaurantul Nostru,La Masa,Bonuri de Masa,Masa 30,OSP-03,Ciorbă de Burtiță Tradițională,Ciorbe & Supe,1,28.0,28.0
ORD-202608-02347,2026-08-03 19:43:58,Restaurantul Nostru,La Masa,Bonuri de Masa,Masa 30,OSP-03,Salată Caesar cu Pui la Grătar,Salate,1,38.0,38.0
ORD-202608-02347,2026-08-03 19:43:58,Restaurantul Nostru,La Masa,Bonuri de Masa,Masa 30,OSP-03,Iahnie de Fasole cu Bacon,Garnituri,2,16.0,32.0
ORD-202608-02348,2026-08-17 21:28:39,Restaurantul Nostru,La Masa,Card,Masa 16,OSP-05,Bere Heineken 0.33L,Băuturi Alcoolice & Bere,1,16.0,16.0
ORD-202608-02348,2026-08-17 21:28:39,Restaurantul Nostru,La Masa,Card,Masa 16,OSP-05,Pastramă de Oaie la Tigaie cu Mămăligă,Mâncăruri Gătite & Specialități,1,56.0,56.0
ORD-202608-02349,2026-08-03 21:55:58,Restaurantul Nostru,La Masa,Card,Masa 6,OSP-02,Bere Heineken 0.33L,Băuturi Alcoolice & Bere,1,16.0,16.0
ORD-202608-02349,2026-08-03 21:55:58,Restaurantul Nostru,La Masa,Card,Masa 6,OSP-02,Burger Casei cu Cartofi Prăjiți,Mâncăruri Gătite & Specialități,1,49.0,49.0
ORD-202608-02349,2026-08-03 21:55:58,Restaurantul Nostru,La Masa,Card,Masa 6,OSP-02,Clătite cu Finetti și Banane (2 buc),Desert,1,22.0,22.0
ORD-202608-02349,2026-08-03 21:55:58,Restaurantul Nostru,La Masa,Card,Masa 6,OSP-02,Platou Boieresc (2-3 persoane),Cârnați & Platouri,1,145.0,145.0
ORD-202608-02350,2026-08-06 21:34:26,Restaurantul Nostru,La Masa,Card,Masa 1,OSP-12,Platou Gustări Rece Tradiționale,Cârnați & Platouri,1,85.0,85.0
ORD-202608-02350,2026-08-06 21:34:26,Restaurantul Nostru,La Masa,Card,Masa 1,OSP-12,Ștrudel de Mere cu Sos de Vanilie,Desert,1,25.0,25.0
ORD-202608-02350,2026-08-06 21:34:26,Restaurantul Nostru,La Masa,Card,Masa 1,OSP-12,Platou Cârnați Asortați,Cârnați & Platouri,1,95.0,95.0
ORD-202608-02351,2026-08-17 12:36:02,Restaurantul Nostru,La Masa,Card,Masa 27,OSP-06,Sarmale Românești în Foi de Varză (4 buc),Mâncăruri Gătite & Specialități,1,44.0,44.0
ORD-202608-02351,2026-08-17 12:36:02,Restaurantul Nostru,La Masa,Card,Masa 27,OSP-06,Clătite cu Finetti și Banane (2 buc),Desert,1,22.0,22.0
ORD-202608-02351,2026-08-17 12:36:02,Restaurantul Nostru,La Masa,Card,Masa 27,OSP-06,Burger Casei cu Cartofi Prăjiți,Mâncăruri Gătite & Specialități,1,49.0,49.0
ORD-202608-02351,2026-08-17 12:36:02,Restaurantul Nostru,La Masa,Card,Masa 27,OSP-06,Ciolan de Porc Rumexit la Cuptor,Mâncăruri Gătite & Specialități,1,78.0,78.0
ORD-202608-02351,2026-08-17 12:36:02,Restaurantul Nostru,La Masa,Card,Masa 27,OSP-06,Iahnie de Fasole cu Bacon,Garnituri,1,16.0,16.0
ORD-202608-02352,2026-08-31 11:40:39,Restaurantul Nostru,Pachet,Numerar,N/A,SYS-ONLINE,Smântână Proaspătă 20%,Sosuri & Extra,1,5.0,5.0
ORD-202608-02352,2026-08-31 11:40:39,Restaurantul Nostru,Pachet,Numerar,N/A,SYS-ONLINE,Ciorbă de Perișoare,Ciorbe & Supe,1,24.0,24.0
ORD-202608-02352,2026-08-31 11:40:39,Restaurantul Nostru,Pachet,Numerar,N/A,SYS-ONLINE,Bere Ciuc Premium la Draught 0.4L,Băuturi Alcoolice & Bere,1,14.0,14.0
ORD-202608-02352,2026-08-31 11:40:39,Restaurantul Nostru,Pachet,Numerar,N/A,SYS-ONLINE,Limonadă Proaspătă cu Miere și Mentă 0.5L,Băuturi Răcoritoare & Cafea,1,20.0,20.0
ORD-202608-02353,2026-08-02 12:55:25,Restaurantul Nostru,La Masa,Numerar,Masa 33,OSP-05,Espresso Scurt / Lung Julius Meinl,Băuturi Răcoritoare & Cafea,1,12.0,12.0
ORD-202608-02353,2026-08-02 12:55:25,Restaurantul Nostru,La Masa,Numerar,Masa 33,OSP-05,Mujdei de Usturoi Tradițional,Sosuri & Extra,1,5.0,5.0
ORD-202608-02353,2026-08-02 12:55:25,Restaurantul Nostru,La Masa,Numerar,Masa 33,OSP-05,Frigărui de Berbecuț,Preparate la Grătar & Mici,1,58.0,58.0
ORD-202608-02354,2026-08-22 18:39:36,Restaurantul Nostru,La Masa,Bonuri de Masa,Masa 31,OSP-07,Cappuccino cu Spumă de Lapte,Băuturi Răcoritoare & Cafea,1,15.0,15.0
ORD-202608-02354,2026-08-22 18:39:36,Restaurantul Nostru,La Masa,Bonuri de Masa,Masa 31,OSP-07,Piept de Pui la Grătar,Preparate la Grătar & Mici,1,34.0,34.0
ORD-202608-02355,2026-08-23 10:49:46,Restaurantul Nostru,La Masa,Card,Masa 12,OSP-05,Smântână Proaspătă 20%,Sosuri & Extra,2,5.0,10.0
